position_id,ticker,strike,expiry,account,position_isOpen,lot_id,lot_isOpen,lot_buyDate,lot_contracts,lot_costBasis,flag
zXANu25r40tYwH2Imiiv,NVDA,160,2028-01-21,IRA,true,i4EaDd1pFby7Ori2lRrU,true,2026-04-30,1,7300.02,OK
zbiDohueNk7sDp7FYSLg,SOXX,270,2027-01-15,IRA,false,Tr4gaa0YMuk2jY1wnzTG,false,2026-03-02,5,46060.1,OK
zd3ad0UPo3ush1dXQXmd,BE,260,2028-01-21,IRA,true,VB9BLtT82cpN3CNKCyOZ,true,2026-05-29,1,15271.67,OK
zfGSyx5YvQCa9IZWsXH7,P,60,2028-01-21,IRA ROTH,true,Rwmfy4emluJnJ5Vs0Aio,true,2026-05-28,1,3230.67,OK
zlTkpyTuwLa360u2GxhZ,CAH,160,2028-01-21,IRA,false,GS6aYK75UJTEJ5lvkHLJ,false,2026-05-08,1,5150.67,OK
20KBP2zHqDtmQKXx0pWW,,,,,,1u9IkyxSJ4zMmJR1OXR5,false,2/23/2026,1,6010.02,LOT_NO_POSITION
20KBP2zHqDtmQKXx0pWW,,,,,,6i8Cp4o2q9jsHRzEkYrs,true,2026-04-27,1,5870.03,LOT_NO_POSITION
iv3LgehYdHAjg3y4OHZH,,,,,,IfTD6GkvxtL109g2301A,false,2026-05-05,1,14055.02,LOT_NO_POSITION
oe0WiXD6H2Gtp7lqpfV0,,,,,,PbY8VDwgMWfr3ovlZMku,false,2026-06-03,1,17085.67,LOT_NO_POSITION
20KBP2zHqDtmQKXx0pWW,,,,,,WKlkINWyDNqzid5ZXx2L,true,2026-02-23,1,5870.02,LOT_NO_POSITION
iv3LgehYdHAjg3y4OHZH,,,,,,j7boYRMxdEpxO2JTAzyk,true,2026-05-05,0,0,LOT_NO_POSITION
